"associatedMedia","data_provider_category_HumanObservation","scientificName_HumanObservation","scientificNameID_HumanObservation","higherClassification_group","Abundance","Biovolume","volume_imaged","concentrationFlag","eventDate","decimalLatitude","decimalLongitude","depth","eventID"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","bubble","NotApplicable","NotApplicable","NotApplicable",4,166485.43,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",13,1570.529,3.525,0,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",340,126181.076,3.525,0,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",2545,127194.643,3.525,0,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",9,307.513,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",17,15674.314,3.525,0,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",11,3279.718,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",1,698.499,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",1,47955.568,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",3,2704.845,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",1,5109.865,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Coscinodiscus","Coscinodiscus","urn:lsid:marinespecies.org:taxname:148917","Bacillariophyceae",2,287871.155,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",1,322.182,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",2,22598.271,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",11,10988.26,3.36,0,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",1,7346.935,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Phaeocystis","Phaeocystis","urn:lsid:marinespecies.org:taxname:115088","Haptophyta",2,643.599,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Pleurosigma","Pleurosigma","urn:lsid:marinespecies.org:taxname:149181","Bacillariophyceae",1,15711.055,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Pseudo-nitzschia","Pseudo-nitzschia","urn:lsid:marinespecies.org:taxname:149151","Bacillariophyceae",1,598.682,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",1,2444.434,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",23,135167.617,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",2,1205.157,3.36,0,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","bubble","NotApplicable","NotApplicable","NotApplicable",1,707.196,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",14,2166.296,3.36,0,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",408,308245.837,3.36,0,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",3225,173265.459,3.36,0,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",5,46.028,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",9,8815.798,3.36,0,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T212443_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",17,2950.495,3.36,1,2018-02-02 21:25:00,40.0995,-70.8828,5,"NESLTER_transect/D20180202T212443_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",2,2984.659,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",2,832.849,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",3,254455.734,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",3,2962.459,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",1,3791.447,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Coscinodiscus","Coscinodiscus","urn:lsid:marinespecies.org:taxname:148917","Bacillariophyceae",2,1780673.505,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",1,9.415,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",4,35422.588,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",9,6701.618,3.353,0,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Guinardia delicatula","Guinardia delicatula","urn:lsid:marinespecies.org:taxname:149112","Bacillariophyceae",1,11606.462,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",2,1768529.381,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Prorocentrum","Prorocentrum","urn:lsid:marinespecies.org:taxname:109566","Dinoflagellata",2,34358.537,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",3,1433.452,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Thalassionema","Thalassionema","urn:lsid:marinespecies.org:taxname:149092","Bacillariophyceae",2,3293.306,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",14,448854.561,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",3,1400.829,3.353,0,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","bubble","NotApplicable","NotApplicable","NotApplicable",1,4204.207,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",4,583.231,3.353,0,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",452,186572.032,3.353,0,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",3273,174884.401,3.353,0,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",6,265.114,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",7,13617.996,3.353,0,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T214732_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",17,2508.56,3.353,1,2018-02-02 21:48:00,40.0865,-70.8758,5,"NESLTER_transect/D20180202T214732_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",1,352.914,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",1,186.119,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",4,1823.489,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",1,3973.977,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Coscinodiscus","Coscinodiscus","urn:lsid:marinespecies.org:taxname:148917","Bacillariophyceae",2,252297.348,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",2,20.205,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",8,56536.699,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",6,7125.736,3.691,0,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",1,5578.153,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Katodinium or Torodinium","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",1,16091.573,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Phaeocystis","Phaeocystis","urn:lsid:marinespecies.org:taxname:115088","Haptophyta",1,417.139,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",2,823.268,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",13,18522.236,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","amoeba","Amoebozoa","urn:lsid:marinespecies.org:taxname:391848","other than diatoms dinoflagellates or haptophytes",3,6536.987,3.691,0,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",1,502.586,3.691,0,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",19,2801.988,3.691,0,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",363,368676.528,3.691,0,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",2616,137482.424,3.691,0,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",4,57.431,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",9,23159.292,3.691,0,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T024407_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",11,2762.559,3.691,1,2018-02-03 02:44:00,40.1018,-70.8864,5,"NESLTER_transect/D20180203T024407_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T073635_IFCB102.html","Acanthoica quattrospina","Acanthoica quattrospina","urn:lsid:marinespecies.org:taxname:235802","Haptophyta",1,358.913,3.514,1,2018-02-03 07:37:00,40.0906,-70.895,5,"NESLTER_transect/D20180203T073635_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T073635_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",2,611.265,3.514,1,2018-02-03 07:37:00,40.0906,-70.895,5,"NESLTER_transect/D20180203T073635_IFCB102"
